x;y;dbmsnr;hzbnr01;typ
381595,71;431014,54;5002105;321240;gw
618482,41;474657,01;9002068;312710;gw
557644,25;400982,64;6003709;361204;gw
477940,17;481308,26;4002455;323550;gw
377373,92;482854,68;4002636;374157;gw
663795,89;532799,53;3002861;331710;gw
470487,17;492290,28;4002438;323386;gw
471631;488897,95;4002509;324111;gw
384102,36;476306,7;4002525;324277;gw
662318,49;429384,74;1002412;345801;gw
473003,61;478745,57;4003302;359422;gw
503108,55;480596,15;4002381;316646;gw
439020,09;464240,9;4003014;374587;gw
472334,62;359804,22;6003327;343715;gw
636276,46;362475,71;1002200;326413;gw
604563,15;499933,12;3002630;319269;gw
522423,87;307325,72;2002293;338749;gw
601811,57;379874,32;6003444;349639;gw
474133;487752,76;4002870;377887;gw
472823,53;483218,14;4002916;377309;gw
122611;391969,87;8002459;379156;gw
630085,85;482106,48;9002246;341735;gw
252047,04;375437,26;7004413;342980;gw
316562,6;413751,75;7004178;346791;gw
481624,74;301716,93;2002137;338715;gw
602654,38;320188,94;6003321;343293;gw
569813,71;321085,23;6002634;329813;gw
593701,22;318369,97;6002322;318378;gw
596009,62;353894,79;6003344;343632;gw
142561,79;355434,81;8002479;379354;gw
632693,64;458603,32;11002050;317297;gw
455566,75;489689,09;4002275;309328;gw
671207,27;446045,23;1002123;315986;gw
379951,57;433541,39;5002116;321174;gw
459462,83;477831,3;4002120;307777;gw
569131,62;307930,05;6003584;356709;gw
571011,12;327452,09;6002245;314971;gw
558056,09;343261,65;6002611;329581;gw
641022,06;403098,22;1002364;345546;gw
561884,49;343134,04;6002619;329664;gw
436518,18;296829,62;2002032;309872;gw
586247,41;346403,18;6003493;343533;gw
657020,56;464320,99;3002010;300111;gw
602853,98;367074,33;6003339;343889;gw
485747,85;327249,11;2002148;338939;gw
471067,37;492504,29;4002434;323345;gw
328626,23;316441,68;7004545;370759;gw
562361,73;344846,09;6002285;315374;gw
289337,21;379925,61;7004534;358093;gw
394730,53;332846,94;2002557;354563;gw
420609,8;451745,64;4003222;344432;gw
634979,86;453829,12;3002013;300152;gw
606375,69;396627,22;6003631;372300;gw
216982,4;391067,37;7004239;342071;gw
644294,82;474458,55;10001061;331082;gw
255459,73;376045,65;7002263;339960;gw
601807,04;357057,76;6002507;328526;gw
676789,67;477907,48;10001110;356055;gw
123069,82;400657,31;8002560;379719;gw
504607,16;477049,73;4002268;309252;gw
609124,34;496158,45;3002375;304170;gw
474725,58;487355,92;4002866;377408;gw
483158,95;365941,67;6002730;336271;gw
278103,64;385500,7;7002110;334326;gw
442754,87;464859,94;4003001;375238;gw
484513,15;482963,07;4002133;307900;gw
638269,01;460559,98;3002094;301267;gw
540308,2;481517,73;3002667;322727;gw
645277,02;398958,09;1002286;335828;gw
175741,62;377689,35;7002277;346114;gw
620020,17;500915,74;3002627;319236;gw
297952;398126,22;7005042;361006;gw
517225,84;374724,92;6003404;349159;gw
539617,85;480366,7;3002829;331397;gw
113323,21;380701,73;8002473;379297;gw
378319,62;484035,42;4002837;374132;gw
127991,84;369988,12;8002067;321778;gw
575820,5;315029,73;6002332;318477;gw
569230,69;319624,15;6002743;336404;gw
473090,06;483999,73;4002468;323683;gw
437466,31;303959,03;2002316;351676;gw
649388,32;417223,65;1002273;335653;gw
662341,65;495567,2;3002411;304535;gw
389775,03;383399,26;5002461;361378;gw
556936,69;312882,25;6003579;356659;gw
384856,64;476687,63;4002524;324269;gw
128902,5;406154,85;8002109;322222;gw
620508,92;496536,17;3002917;337279;gw
665098,49;477062,42;10001197;357111;gw
634122,32;453147,89;1002267;335596;gw
482826,96;333869,25;2002547;354407;gw
340320,62;343265,5;7004233;346999;gw
328952,29;316463,9;7004557;370825;gw
468589,9;479281,48;4002394;316778;gw
331869,45;403949,59;7002037;330589;gw
627911,82;484301,88;9002296;350165;gw
577410,34;362469,96;6003459;349605;gw
471290,5;489607,06;4002893;378554;gw
562966,75;405883,67;6002707;336040;gw
560961,96;351782,82;6002037;310276;gw
496776,59;477114,37;4002715;378737;gw
625487,03;528897,26;3002888;331983;gw
495755,92;477894,23;4003127;378562;gw
483389,42;475791,43;4002550;324525;gw
473396,42;300251,8;2002101;318188;gw
157506,95;383933,32;8002376;347443;gw
445785,17;471809,21;4002112;307694;gw
574684,01;482083,76;3003132;337485;gw
558731,37;310440,19;6003583;356691;gw
191970,66;348668,24;7004294;342469;gw
418094,96;474221,16;4003369;359588;gw
141571,42;388846,12;8002249;332254;gw
437593,98;407633,52;6003474;349845;gw
664988,91;488973,08;3002827;331363;gw
121251,26;378077,96;8002368;347393;gw
620112,82;448007,85;3002616;317628;gw
643315,71;469382,91;3002024;300384;gw
561630,67;348552,36;6002273;315259;gw
476118,49;485829,93;4002814;377754;gw
621943,04;480379,83;9002160;333047;gw
623665,22;481561,88;9002200;333849;gw
628631,43;489390,36;9002213;341073;gw
560181,05;340635,47;6002054;310441;gw
613157,97;385031,75;1002351;345413;gw
600153,18;468466,58;3002840;331504;gw
140984,74;366073,03;8002233;332056;gw
307854,31;404653,18;7002107;334292;gw
581543,36;321972,49;6003462;349761;gw
289926,47;393862,41;7002276;346106;gw
600036,66;324818,21;6003611;356949;gw
385947,64;483986,71;4003153;344143;gw
373123,54;430752,34;5002261;347963;gw
468754,29;479518,11;4002609;316935;gw
613967,29;432682,11;3002534;313650;gw
288293,98;386157,32;7002150;334722;gw
589993,5;316500,22;6003650;358721;gw
438624,45;299362,23;2002001;309567;gw
674232,52;470066,01;1002365;345553;gw
379696,38;429321,34;5002097;347567;gw
515490,76;465179,78;3002857;331678;gw
478992,57;487505,22;4002677;376541;gw
520088,78;545940,18;3002835;331454;gw
334184,64;316885,55;7002267;346015;gw
478376,82;487005,76;4002412;323105;gw
207605,85;377652,93;7004112;346593;gw
563311,58;350206,75;6002693;332908;gw
553762,11;317387,09;6003570;356568;gw
329688,81;316653,71;7004549;358143;gw
630872,57;457777,59;3002850;331603;gw
534194,54;464497,37;3002781;327403;gw
307746,21;404176,04;7002229;339572;gw
604039,34;314630,63;6002559;329052;gw
609187,1;434609,09;3002629;319251;gw
676522,08;430195,61;1002223;335141;gw
466509,48;479618,55;4002926;375578;gw
637287,93;363454,65;1002252;335448;gw
547413,21;334217,53;6003295;343020;gw
407485,01;323883,46;2002299;338848;gw
330825,74;418940,83;7002232;339622;gw
598000,16;488904,91;3002601;315879;gw
373889,12;441864,64;5002060;320911;gw
482046,34;484820,72;4002136;307934;gw
449419;494530,49;4003163;378810;gw
630937,42;481024,34;9002019;312223;gw
131701,2;370067,09;8002084;321943;gw
559202,24;346358,98;6002560;329060;gw
649732,48;444844,62;1002107;313262;gw
570756,84;321170,57;6002742;336396;gw
498929,84;474586,09;3002161;302034;gw
492280,42;483347,32;4002175;308320;gw
647205,77;435756,22;1002443;353417;gw
606753,56;495733,63;3002368;304105;gw
509630,43;366147,08;6002657;332544;gw
471433,75;493358,1;4002431;323311;gw
469897,52;481418,63;4002856;376970;gw
385513,31;462409,32;4002536;324384;gw
352033,39;408540,71;5002254;347864;gw
601887,26;425828,56;3002876;331868;gw
147772,99;349276,53;8002270;332486;gw
472829,43;405922,65;6003358;353300;gw
642963,09;440349,38;1002341;345264;gw
556589,68;351903,42;6002469;325647;gw
568303,28;324508,58;6002447;325423;gw
649309,24;408373,48;1002275;335679;gw
632083,84;461115,91;11002130;357061;gw
640296,59;477920,02;9002226;341339;gw
624431,69;444171,39;3002562;313957;gw
451389,18;493086,61;4003058;374793;gw
449289,31;396046,61;6002714;336115;gw
454015,1;486616,03;4002082;307397;gw
120500,4;385183,83;8002126;322396;gw
254002,68;377068,31;7002289;346221;gw
630057,88;487168,33;9002288;350066;gw
591643,79;317032,06;6002690;332874;gw
454131,07;475283,91;4002973;376194;gw
634623,73;481178,17;9002238;341578;gw
636402,21;395119,36;1002288;335844;gw
219604,58;376736,65;7002184;339085;gw
578211,28;317349,84;6002305;315572;gw
592422,96;321449,16;6003489;353177;gw
428612,32;488488,79;4002585;324871;gw
455615,33;515408,21;4002606;316901;gw
463728,56;482890,88;4002301;314351;gw
485234,24;325961,5;2002145;338871;gw
662414,53;468790,88;3002771;327304;gw
653883,47;483531,59;3002423;304675;gw
629638,93;370636,3;1002444;353425;gw
425182,15;477291,56;4003188;344275;gw
443131,92;467867,25;4002392;316752;gw
461708,4;490868,18;4002086;307439;gw
536332,47;473910,71;3002903;337139;gw
599455,26;315612,4;6002174;311647;gw
137327,37;361052,75;8002291;347070;gw
506616,15;476275,75;3002196;302380;gw
502437,74;368561,6;6003434;343962;gw
434686,84;305720,36;2900068;359992;gw
132836,72;366462,7;8002274;347211;gw
565911,83;330052,86;6002330;318451;gw
533548,84;492512,12;3002910;337204;gw
472534,32;485882,73;4002899;377705;gw
639206,72;456869,86;3002111;301499;gw
474009,53;489347,92;4003111;378117;gw
661141,15;540654,7;3002705;326645;gw
475420,13;403376,44;6003263;340851;gw
572022,49;321064,25;6003262;340844;gw
565477,01;341391,73;6002064;310540;gw
208242,77;378088,65;7004663;358473;gw
663073,44;495140,18;3002866;331769;gw
664908,69;477730,21;10001123;356113;gw
125190;373141,68;8002052;321620;gw
590906,35;316930,6;6003367;372276;gw
626445,15;500354,49;3002622;317685;gw
613279,88;501195,27;3002648;322537;gw
524948,72;387488,2;6003500;353359;gw
136976,43;362004,23;8002283;347120;gw
551043,04;361003,98;6002531;328765;gw
470940,28;488592,93;4002512;324145;gw
630537,23;484483,54;9002127;319673;gw
472947,76;482688,51;4002909;377143;gw
141667,26;357962,69;8002261;332395;gw
550732,86;364690,31;6002455;325506;gw
501653,22;481784,19;4002202;308593;gw
455078,83;477710,76;4002336;316190;gw
142416,6;356216,73;8002266;332445;gw
360374,72;324226,29;7004902;360610;gw
398517,4;487773,98;4003300;359430;gw
328579,9;316383,33;7004855;360321;gw
222753,31;378574,81;7002187;339119;gw
438726,25;464862,67;4003081;374686;gw
205341,01;375387,28;7004657;358499;gw
125567,09;372616,18;8002047;321570;gw
358324,54;324598,44;7002035;330563;gw
511214,31;303659,12;2002279;338467;gw
479191,81;484121,34;4002454;323543;gw
566878,47;334409,88;6002799;336966;gw
621514,03;498447,75;3002281;303230;gw
507127,19;474463,71;3002202;302448;gw
637245,79;479459,03;9002253;341875;gw
495554,13;479734,6;4002213;308700;gw
500239,09;479551,33;4002324;314583;gw
678783,99;458808,49;1002320;345165;gw
480993,65;483261,74;4002798;377416;gw
129194,45;371855,2;8002065;321752;gw
482146,8;464751,87;4003314;359448;gw
642461,04;461557,78;3003222;359786;gw
603579,89;356796,05;6003115;343376;gw
562152,28;348178,31;6002602;329490;gw
633224,12;489527,09;9002263;350256;gw
451702,3;299419,68;2002122;338418;gw
632679,47;482832,42;9002256;341933;gw
484355,82;484412,33;4002661;376228;gw
474203,31;486771,63;4002478;323782;gw
593748,25;364352,88;6003116;343384;gw
496452,74;483535,9;4002776;378752;gw
513733,44;371027,37;6002255;315077;gw
471576,77;488285,8;4002880;378075;gw
511980,54;367612,97;6002237;314898;gw
500524,82;475458,03;4002708;378604;gw
636914,84;462914,88;11002012;300467;gw
286651,49;388996,09;7002042;330639;gw
488336,4;479340,05;3002824;331330;gw
597722,62;316229,92;6002179;311696;gw
485564,46;323768,34;2002143;338830;gw
596263,48;318031,55;6002809;340018;gw
631253,17;479842,97;9002051;312546;gw
441367,21;305400,03;2002378;351783;gw
561469,94;338366,21;6002474;325696;gw
656573,41;505104,68;3002456;305003;gw
473231,96;292263,95;2900094;360537;gw
122792,3;373650,81;8002071;321810;gw
571889,92;318921,19;6002142;311324;gw
636066,94;435689,84;1002474;353599;gw
292187,06;395783,89;7002052;330738;gw
435753,95;458288,3;4003036;375113;gw
679020,3;448967;1002266;335588;gw
582570,78;330291,56;6003310;343186;gw
375733,35;480950,72;4003250;344614;gw
573600,53;317548,42;6003397;353169;gw
635051,46;453373,43;1002374;345660;gw
415955,85;319492,82;2900064;359968;gw
466098,15;479851,64;4002927;375550;gw
330070,39;418754,41;7004704;359042;gw
471931,51;483787,55;4002474;323741;gw
116782,97;378044,36;8002474;379305;gw
672760,68;436215,24;1002335;345348;gw
544579,23;319367,83;6002846;340406;gw
616940,07;342095,7;1002437;345942;gw
672042,14;463712,28;1002269;335612;gw
623039,4;495743,67;3002331;303735;gw
460504,43;477332,46;4002945;375287;gw
459648,18;440794,19;4002589;324913;gw
635443,33;352936,2;1002243;335356;gw
473822,78;488641,33;4003112;378133;gw
599309,74;490329,03;3002916;337261;gw
557307,24;357787,23;6002395;319103;gw
637015;442813,62;1002230;335216;gw
669861,27;428786,75;1002333;345322;gw
313316,93;420132,62;7004303;342535;gw
158474,88;371251,13;8002367;347351;gw
380157,36;427384,82;5002032;320630;gw
487278,35;483594,03;4002138;307959;gw
530627,06;475630,13;3002248;302901;gw
464795,68;476356,64;4003291;344903;gw
519635,69;373759,56;6003406;349175;gw
628304,41;449549,19;3002569;314021;gw
374331,67;442507,31;5002057;320887;gw
473047,06;491318,33;4003114;378398;gw
205764,44;397761,98;7004605;358275;gw
633723,64;459293,61;11002119;300830;gw
464694,36;478588,23;4002932;375790;gw
139272,27;390122,65;8002246;332221;gw
633183,9;481816,91;9002132;319731;gw
476143,22;468871,87;4002552;324541;gw
366133,11;454415,34;5002076;321083;gw
512631,91;464183,68;3002858;331686;gw
499966,5;367619,2;6002786;336834;gw
331216,95;418602,32;7004706;358572;gw
569566,93;328999,14;6002132;311225;gw
445991,17;471631,75;4002111;307686;gw
592030,32;326780,5;6003521;356287;gw
289330,07;385495,52;7005015;360941;gw
547537,38;319914,77;6002848;340422;gw
569184,7;328741,32;6002136;311266;gw
458062,98;494088,49;4002024;306811;gw
411682,12;453775,6;4003254;344689;gw
507763,88;365760,1;6003425;349050;gw
310518,95;407829,1;7004449;342840;gw
475203,29;409167,8;6003558;356451;gw
117027,08;379806,69;8002116;322297;gw
379650,1;432042,44;5002095;347575;gw
376463,14;435072,08;5002091;321299;gw
636221,42;455958,15;3002921;337311;gw
510094,52;366615,07;6002746;336438;gw
632253,01;436928,78;1002473;353581;gw
437298,9;460928,69;4003032;374983;gw
574494,56;320701,26;6003393;353219;gw
457868,57;477249,98;4002958;375782;gw
508362,73;369454,05;6002009;309997;gw
607812,36;376859,71;6003110;343327;gw
384137,04;315197,93;2002355;351585;gw
455334;473896,31;4002848;376152;gw
427298,18;353775,15;5002352;355131;gw
616993,44;435382,89;3002533;313643;gw
557955,03;313976,88;6003078;340604;gw
374419,61;435318,5;5002482;361501;gw
621205,13;379947;1002493;353615;gw
558336,31;355745,13;6002675;332726;gw
140558,87;397000,66;8002162;327791;gw
456149,44;491219,16;4002305;314393;gw
249352,39;374553,16;7002089;334102;gw
377046,08;436565,6;5002098;347534;gw
378190,7;482921,7;4002519;324210;gw
471194,71;479961,37;4002735;376046;gw
569387,53;331864,44;6002737;336347;gw
330871,4;317053,58;7004551;358135;gw
602740,98;366606,78;6003357;343871;gw
190850,71;403415,48;7004998;360867;gw
562798,3;351584,5;6002599;329466;gw
455860,71;476486,03;4002967;375923;gw
388377,98;466941,41;4002532;324343;gw
661050,38;432271,52;1002413;345819;gw
596332,28;318219,29;6002210;312009;gw
147339,43;349720,46;8002271;332494;gw
631255,01;458267,64;11002034;301424;gw
331409,86;316748,92;7004859;360362;gw
598665,5;359655,65;6003448;349712;gw
443812,07;465923,93;4003338;359562;gw
114988,53;377365,47;8002147;327601;gw
128984,31;399135,14;8002208;328260;gw
466136,51;474771,33;4002624;316950;gw
115369,07;383903,39;8002017;309518;gw
467612,81;477395,52;4002355;316380;gw
309046,74;398698,93;7004629;358325;gw
633558,08;457742,01;11002118;300780;gw
118049,28;376352,89;8002023;321331;gw
136577,25;364418,38;8002438;378992;gw
123860,6;405029,95;8002218;328401;gw
527764,15;383116,57;6002343;318584;gw
560227,4;355241,82;6002622;329698;gw
629729,29;463784,4;3002548;313817;gw
633346,38;460699,26;11002132;357087;gw
381098,54;425314,38;5002485;361519;gw
483090,24;338629,5;2002561;354795;gw
460404,33;458783,98;4003324;359489;gw
461683,44;477721,63;4002939;375063;gw
142013,93;388426,19;8002250;332262;gw
609230,44;369307,34;6003438;349670;gw
473116,33;301224,48;2002103;318204;gw
473862,01;490414,57;4002504;324061;gw
520712,59;471214,61;3002728;326876;gw
380822,63;483768,37;4002547;324491;gw
628793,88;452824,7;11002037;301846;gw
520595,32;548448,32;3002887;331975;gw
456516,75;493887,95;4002039;306969;gw
476511,93;309169,7;2002135;338673;gw
495190,23;397708,1;6003267;340893;gw
451552,84;496264,08;4003371;359679;gw
525413,77;394642,14;6003270;340927;gw
331441,11;316818,11;7004553;370791;gw
605954,6;362505,09;6003340;343897;gw
506285,29;479575,81;4002235;308924;gw
592672,92;496704,77;3002361;304030;gw
666976,57;435985,08;1002325;345199;gw
438792,53;465484,78;4003015;374603;gw
450504,9;469996,27;4003253;344655;gw
480675,21;483912,02;4002802;377515;gw
500251,67;365876,81;6003035;340497;gw
617000,12;459602,47;3002927;337352;gw
396344,96;317563,08;2002079;317958;gw
257244,47;377075,65;7004453;342857;gw
523372,15;381321,67;6002723;336206;gw
511640,18;366763,65;6002527;328724;gw
334421,03;375594,39;5002284;347831;gw
128957,61;394789,54;8002489;357152;gw
343747,12;336514,01;7004522;354191;gw
202496,72;401817,33;7002222;339473;gw
557983,15;422031,86;6003599;356832;gw
458855,09;475462,65;4003287;344929;gw
625070,07;492592,48;3002645;319681;gw
389259,93;397715,29;5002455;361311;gw
663571,2;438196,63;1002152;319509;gw
459336,24;479105,24;4002123;307801;gw
595046,97;327837,25;6003320;343285;gw
624920,02;449239,6;3002122;301606;gw
291548,2;394456,71;7002157;334797;gw
439476,89;464626,82;4003200;379412;gw
482446,36;307518,29;2900129;361618;gw
630767,53;484507,04;9002124;319640;gw
364645,29;320919,57;7004483;354050;gw
582910,96;317725,99;6003388;349456;gw
445285,19;466216,15;4002628;376699;gw
570290,22;333595,93;6002148;311381;gw
644331,26;442767,72;1002181;326223;gw
509897,01;462365,23;3002724;326835;gw
603468,49;316383,48;6002535;328807;gw
538172,77;351005,8;6003602;356857;gw
254999,89;375250,72;7002309;346262;gw
564360,18;337273,07;6002244;314963;gw
120116,12;387150,36;8002134;322479;gw
339874,49;318063,5;7004525;339614;gw
560308,49;353683,36;6002596;329433;gw
640118,57;442119,37;1002244;335364;gw
378892,76;432629,42;5002117;321216;gw
613266,23;351242,14;1002309;345058;gw
526191,24;383076,89;6002364;318790;gw
441415,7;465261,68;4002673;374348;gw
638413,92;486351,86;9002224;341297;gw
440231,06;456819,23;4002573;324756;gw
462945,14;477132,98;4002346;316299;gw
366078,71;455171,5;5002074;321067;gw
358049,92;326245,83;7004188;346874;gw
427194,71;322209,56;2002381;351841;gw
276058,06;383042,78;7002123;334458;gw
117515,06;386076,4;8002120;322339;gw
678337,18;468730,17;1002366;345561;gw
449783,63;496383,17;4003051;374876;gw
635975,73;367957,53;1002194;326355;gw
121050,87;391820,16;8002504;357160;gw
412149,68;513671,15;4003176;344184;gw
666333,17;483479,36;3002453;304972;gw
546651,84;320231,85;6002847;340414;gw
439369,11;465265,28;4003080;374488;gw
575983,26;319973,25;6003394;353250;gw
602051,15;316529,91;6003386;349423;gw
561668,67;342192,36;6002092;310821;gw
500128,69;476862,5;4002199;308569;gw
118161,39;376430,25;8002026;321364;gw
661745,52;476067,06;10001055;326751;gw
570377,42;324294,33;6002637;329847;gw
412525,72;320616,43;2002318;351759;gw
572441,45;322368,95;6003392;353243;gw
402432,53;399959,6;5002360;357905;gw
554082,87;332035,3;6003476;349886;gw
133877,81;366917,44;8002279;347229;gw
473573,6;487331,82;4002490;323907;gw
616289,83;432154,38;3002738;326975;gw
386994,26;458546,62;4002544;324467;gw
129725,36;370006,99;8002070;321802;gw
468190,09;293238,76;2002111;338178;gw
450205,94;495611,02;4003147;374850;gw
540755,4;391764,41;6002663;332601;gw
128242,5;406695,33;8002110;322230;gw
630189,28;354903,39;1002307;345033;gw
373953,54;444573,06;5002499;361535;gw
657481,07;477476,1;10001127;356170;gw
268741,73;379053,56;7004473;354043;gw
518223,04;317255,44;2002545;354365;gw
570938,35;329393,12;6002753;336503;gw
474834,21;293925,82;2002108;338095;gw
636772,47;501209,41;3002923;337337;gw
433729,49;434183,44;4003172;344234;gw
438823,55;308676,96;2002539;354241;gw
481026,81;484871,17;4002407;323055;gw
642871,17;416648,27;1002386;345702;gw
608649,26;393290,82;6003703;361162;gw
332106,19;316780,75;7004889;360479;gw
636839,94;461126,18;3002110;301481;gw
602567,91;356291,8;6002510;328559;gw
575568,92;316288,62;6002449;325449;gw
195697,3;396478,45;7002158;334813;gw
493757,36;477457,3;3002187;302299;gw
594656,82;372149,09;6003336;343830;gw
560587,75;351395,26;6002594;329417;gw
470580,46;491395,77;4002440;323402;gw
378721,54;483431,59;4002643;374215;gw
625099,44;541163,81;3003077;337436;gw
473818,17;485448,03;4002472;323725;gw
558390,8;357367,83;6002547;328930;gw
557455,01;358936,34;6002394;319095;gw
465420,12;478117,69;4003284;344911;gw
466956,24;328248,19;2002553;354480;gw
629512,9;480670,69;9002047;312504;gw
122797,05;373386,38;8002332;352179;gw
512277,47;297970,52;2002341;351874;gw
677728,29;472380,21;1002133;316083;gw
638215,88;478353,95;9002183;333500;gw
630575,93;490334,87;9002079;312827;gw
401365,67;319019,69;2002070;317867;gw
630508,72;483965,19;9002244;341693;gw
499845,77;440858,64;4003282;345009;gw
128532,64;372577,38;8002062;321729;gw
141526,18;399050,34;8002403;347492;gw
544089,07;390841,77;6002660;332577;gw
627163,7;487840,77;9002305;350306;gw
546108,07;327007,59;6002821;340125;gw
572977,88;482583,95;3002683;322883;gw
328140,97;316503,63;7004561;370866;gw
571072,16;330074,56;6002107;310979;gw
569718,78;334432,27;6002736;336339;gw
239716,77;377323,98;7002114;334367;gw
618141,18;439540,24;3002154;301952;gw
303045,88;398701,08;7004258;342329;gw
482830,42;479452,11;4002442;323428;gw
622867,19;377414,72;1002357;345470;gw
477508,03;487225,76;4002413;323113;gw
568430,32;321495,16;6002328;318436;gw
136849,93;362541,18;8002284;347112;gw
508431,38;365413,72;6003241;340711;gw
478028,65;484388,38;4002458;323584;gw
636612,68;363663,09;1002415;345835;gw
436958,16;459814,92;4003034;375071;gw
126770,97;405691,62;8002092;322057;gw
675621,69;449296,94;1002176;326173;gw
629415,74;454425,05;11002123;301838;gw
614823,69;349255,39;1002310;345066;gw
653909,69;475035,83;10001111;356196;gw
451078,79;473122,4;4002388;316711;gw
444343,09;465507,9;4002395;316786;gw
364579,99;376024,41;5002479;361485;gw
411460,99;321366,2;2002302;338905;gw
606573,53;310162,69;6003676;358887;gw
471944,49;485896,94;4002486;323865;gw
557885,51;319839,71;6003572;356584;gw
626836,73;397892,01;1002459;353516;gw
479713,47;482763,41;4002364;316471;gw
122343,04;375471,01;8002445;379065;gw
633788,53;481082,39;9002098;313015;gw
582006,65;314814,8;6002575;329219;gw
678087,11;471520,13;1002134;316091;gw
561020,66;424479,13;6003629;372383;gw
567105,17;328030,95;6002568;329144;gw
191942,39;393419,63;7004538;358101;gw
627682,67;369327,22;1002445;353433;gw
391616,43;487145,31;4003331;359521;gw
638762,21;442258,22;1002438;345959;gw
471144,82;490565,73;4002635;378570;gw
472887,48;490417,66;4003113;378331;gw
668807,83;481582,04;10001120;356097;gw
641419,53;397096,65;1002360;345504;gw
509660;462895,23;3002982;337378;gw
565474,88;341057,51;6003524;356345;gw
549428,75;312589,49;6003077;340588;gw
549755,19;315703,33;6003569;356550;gw
193493,06;367221,59;7004252;342212;gw
204381,06;372253,53;7004563;358176;gw
637484,59;465653,95;3002016;300186;gw
614894,5;382522,51;1002352;345421;gw
560673,92;343188,44;6002859;340257;gw
653155,09;481483,57;3002451;304956;gw
261172,14;377304,49;7002144;334664;gw
432367,23;432737,78;4003263;344697;gw
421825,42;421974,86;4002586;324889;gw
484922,26;482357,58;4002784;377150;gw
526242,66;473131,78;3002693;322982;gw
569474,43;325375,03;6002163;311530;gw
558201,77;348983,43;6002043;310334;gw
159069,68;373255,69;8002364;347328;gw
628088,24;454928,81;11002008;300301;gw
409295,54;322812,77;2002300;338833;gw
436456,17;297070,55;2002031;309864;gw
595382,71;497469,55;3002745;327049;gw
609312,2;356693,72;1002240;335323;gw
592361,63;317615,99;6002247;314997;gw
468980,4;314562,85;2002460;354555;gw
135637,48;365845,24;8002362;352476;gw
614813,51;442012,47;3002614;317594;gw
203092,14;403675;7004367;342014;gw
536428,01;389640,75;6002667;332643;gw
513318,67;367073,39;6002239;314914;gw
530812,71;474310,34;3002659;322644;gw
626139,72;483392,78;9002013;312165;gw
583160,59;496022,42;3002356;303982;gw
352448,33;409103,3;5002255;347880;gw
191800,63;348850,88;7004296;342485;gw
444607,76;301845,24;2002129;338558;gw
512636,53;304548,16;2002444;354233;gw
623162,4;484244,75;9002169;333229;gw
379522,27;484970,22;4002515;324178;gw
463480,99;477413,67;4002749;375857;gw
594791,26;317655,64;6003075;340638;gw
503793,8;365686,18;6003426;343988;gw
623890,39;491144,22;9002204;333922;gw
438006,71;298193,44;2002006;309617;gw
333153,55;316783,5;7002259;339929;gw
625669,09;491615,12;9002143;330043;gw
480057,12;408594,34;6003559;356469;gw
118980,65;384316,55;8002143;327569;gw
640192,01;415732,26;1002375;345652;gw
611845,94;496890,37;3002402;304444;gw
251701,22;374631,81;7004846;360255;gw
457017,14;476065,05;4002965;375865;gw
621324,17;346745,54;1002215;335067;gw
667706,58;479924,35;10001052;327486;gw
634323,15;482376,23;9002240;341610;gw
666501,35;489286,08;3002447;304915;gw
473818,83;300244,88;2002453;354415;gw
461607,09;357163,36;6003326;343707;gw
616139,63;454167,87;3002652;322578;gw
386879,57;414604,58;5002013;319947;gw
559458,47;355440,26;6002677;332742;gw
271461,67;379722,52;7002073;330944;gw
182211,41;381267,78;7004104;346569;gw
552545,72;360636,76;6002519;328641;gw
458030,7;314479,4;2002348;351569;gw
551623,62;370359,6;6002710;336073;gw
235995,32;378535,51;7002121;334433;gw
569943,27;478766,77;3002855;331652;gw
127966,12;395436,98;8002448;379081;gw
508182,34;479475,09;4002243;309005;gw
560109,31;352440,22;6002271;315234;gw
560795,32;347618,82;6002058;310482;gw
411251,54;301089,16;2002275;338400;gw
607555,33;497749,99;3002303;303453;gw
448112,48;494667,38;4002060;307173;gw
633415,02;482023,92;9002229;341396;gw
637232,73;460177,32;3002119;301572;gw
471007,86;301624,99;2900041;360016;gw
244927,92;375962,47;7002124;334466;gw
514232,4;372458,97;6003410;349076;gw
254919,18;377355,49;7004828;360123;gw
678803,33;432626,28;1002329;345280;gw
444483,5;466364,37;4003229;344515;gw
619507,18;381347,77;1002494;353623;gw
130622,16;413012,86;8002159;327742;gw
483426,33;482076,45;4002148;308056;gw
288073,93;392824,96;7002227;339531;gw
571589,78;318765,57;6002329;318444;gw
613502,98;440323,65;3002552;313858;gw
215961;391318,73;7004441;353870;gw
636857,32;462294,49;11002121;301226;gw
596488,99;341937,15;6002491;325860;gw
474265,49;488350,6;4002495;323964;gw
275401,79;382258,17;7002274;346080;gw
619913,61;347946,75;1002316;345124;gw
436143,22;390975,19;6003550;356378;gw
589631,65;317244,64;6003380;353151;gw
387871,11;465369,84;4003319;381194;gw
126661,02;396672,8;8002442;379032;gw
619804,51;381475,13;1002356;345462;gw
118186,51;383924,64;8002124;322370;gw
574351,72;365178,07;6003124;343467;gw
612392,7;440738,44;3002651;322560;gw
438229,81;461052,11;4003029;375014;gw
117169,84;386435,53;8002119;322321;gw
557950,78;343943,85;6002741;336388;gw
632336,4;488297,81;9002286;350025;gw
417719,36;470081,18;4003298;359471;gw
544928,48;482820,5;3002673;322784;gw
567243,01;326114,45;6002613;329607;gw
478220,13;486546,59;4002411;323097;gw
